"ticket_id,","ticket_date,","ticket_desc"
98611,"2015-04-26 14:13:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51500,"2015-06-09 02:25:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99244,"2015-05-29 03:40:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20199,"2015-06-08 18:19:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43128,"2015-06-09 19:25:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50108,"2015-04-11 19:27:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85524,"2015-04-15 02:37:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37409,"2015-07-06 08:42:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69717,"2015-05-04 12:23:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34935,"2015-05-13 10:19:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40371,"2015-06-17 12:21:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
53092,"2015-04-26 10:18:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54611,"2015-06-10 18:32:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
25359,"2015-06-03 04:12:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58332,"2015-05-10 06:28:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2685,"2015-05-15 09:34:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86812,"2015-05-30 03:59:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52907,"2015-06-18 13:34:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
66412,"2015-04-27 16:44:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82825,"2015-05-02 04:26:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74939,"2015-04-01 19:20:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
27066,"2015-05-25 21:55:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58619,"2015-05-20 18:35:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1229,"2015-04-20 06:41:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10883,"2015-05-15 00:16:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58027,"2015-06-23 12:17:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85655,"2015-05-25 11:14:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31302,"2015-06-11 16:42:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96273,"2015-04-20 03:57:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51911,"2015-05-19 16:39:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98214,"2015-05-23 18:07:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6508,"2015-05-11 12:43:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1958,"2015-06-11 02:32:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85866,"2015-05-25 18:50:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11176,"2015-04-17 17:43:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31105,"2015-05-22 07:41:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58282,"2015-04-26 18:15:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12943,"2015-06-17 00:57:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20250,"2015-07-07 19:02:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6737,"2015-05-10 19:27:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19468,"2015-06-30 00:23:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86448,"2015-04-28 07:23:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18481,"2015-05-11 23:29:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92657,"2015-04-21 20:21:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34573,"2015-06-10 17:41:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16567,"2015-04-25 22:15:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52306,"2015-05-11 18:37:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8137,"2015-04-18 08:10:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98944,"2015-06-21 01:26:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15663,"2015-05-24 23:34:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
27755,"2015-05-13 14:00:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78804,"2015-06-20 09:47:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22520,"2015-06-29 02:56:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12872,"2015-05-09 03:33:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20492,"2015-04-03 04:12:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72623,"2015-06-13 12:01:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70429,"2015-04-21 08:19:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
4686,"2015-06-04 02:27:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
27515,"2015-04-26 06:46:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29379,"2015-05-25 22:30:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35769,"2015-04-11 07:56:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
25089,"2015-04-16 16:58:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20469,"2015-05-27 17:14:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5503,"2015-04-19 09:27:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5803,"2015-04-03 03:12:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71661,"2015-05-09 05:58:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
28544,"2015-07-02 01:24:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76847,"2015-05-18 17:04:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70805,"2015-05-13 00:35:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61390,"2015-04-20 13:31:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95980,"2015-04-27 17:38:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24063,"2015-05-28 04:10:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43003,"2015-05-22 17:57:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12568,"2015-04-02 22:35:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78298,"2015-05-31 16:03:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57803,"2015-06-05 13:41:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36420,"2015-04-15 12:19:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42671,"2015-07-06 12:37:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18123,"2015-05-27 14:34:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21205,"2015-05-14 10:28:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83228,"2015-06-14 16:39:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82941,"2015-05-27 21:21:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83790,"2015-05-14 23:24:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12380,"2015-04-04 10:04:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99394,"2015-05-14 02:23:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37288,"2015-05-05 22:24:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19428,"2015-05-05 10:41:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79977,"2015-06-25 21:31:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49731,"2015-06-06 21:55:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50940,"2015-04-18 03:45:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1483,"2015-05-28 18:38:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2754,"2015-06-10 20:52:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7398,"2015-06-12 21:11:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
55583,"2015-05-12 13:06:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36255,"2015-06-04 20:17:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18444,"2015-04-12 02:30:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46632,"2015-07-01 08:49:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10168,"2015-04-02 21:10:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16421,"2015-04-26 02:39:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93683,"2015-05-07 08:29:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58638,"2015-06-24 23:46:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93349,"2015-04-05 10:29:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
32515,"2015-07-07 17:32:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80875,"2015-05-23 08:54:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
27402,"2015-04-08 16:59:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76525,"2015-07-07 11:48:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76085,"2015-05-04 15:45:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87666,"2015-04-16 09:34:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57656,"2015-06-08 23:31:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6317,"2015-04-15 10:04:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98457,"2015-06-12 12:53:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50322,"2015-06-18 12:50:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26956,"2015-04-08 06:56:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36282,"2015-06-29 13:03:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88331,"2015-04-09 23:10:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58677,"2015-04-04 19:06:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69023,"2015-07-02 05:19:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49193,"2015-05-13 16:00:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98650,"2015-04-11 18:28:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52126,"2015-04-05 00:24:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88345,"2015-04-29 19:35:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
55518,"2015-04-14 03:32:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46477,"2015-06-25 06:16:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85805,"2015-07-05 22:57:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16598,"2015-06-09 12:58:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67257,"2015-04-30 10:33:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61218,"2015-07-09 20:14:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12394,"2015-06-25 23:24:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56931,"2015-04-04 16:46:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39473,"2015-07-03 20:54:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2790,"2015-05-27 02:31:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3442,"2015-06-08 07:54:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49764,"2015-06-03 09:18:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24983,"2015-05-29 15:31:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91660,"2015-06-04 08:36:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18763,"2015-05-07 00:53:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72928,"2015-05-19 06:31:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20149,"2015-04-17 05:15:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26680,"2015-06-09 00:30:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2604,"2015-06-10 01:44:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22259,"2015-05-23 16:02:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63903,"2015-05-07 12:49:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37373,"2015-05-22 10:15:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1598,"2015-05-31 15:43:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83533,"2015-06-23 00:38:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22143,"2015-06-01 07:00:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20108,"2015-04-20 09:19:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36407,"2015-04-04 11:32:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36375,"2015-05-30 04:09:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18220,"2015-04-22 03:11:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88968,"2015-06-30 19:16:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12579,"2015-04-05 17:44:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40939,"2015-04-13 07:30:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
32212,"2015-05-10 04:52:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50485,"2015-06-09 21:30:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5562,"2015-05-09 22:52:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22739,"2015-05-25 01:46:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72373,"2015-04-27 08:16:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10022,"2015-06-22 15:36:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16951,"2015-05-14 05:44:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82782,"2015-06-11 01:43:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38681,"2015-06-01 22:37:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58009,"2015-06-15 22:43:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86644,"2015-06-30 14:19:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92316,"2015-06-05 21:05:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2562,"2015-07-05 04:44:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20059,"2015-05-22 07:22:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15390,"2015-04-15 07:02:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83389,"2015-06-20 15:03:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72514,"2015-06-12 01:50:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71006,"2015-05-29 06:29:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79187,"2015-05-19 22:04:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12494,"2015-04-21 08:54:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37949,"2015-07-09 11:52:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11052,"2015-07-06 19:48:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22264,"2015-04-11 10:54:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67420,"2015-06-11 01:20:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
32067,"2015-04-05 22:01:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70721,"2015-06-16 06:08:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72589,"2015-06-17 03:25:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36911,"2015-06-22 03:53:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86637,"2015-06-18 03:04:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52276,"2015-06-10 08:07:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88518,"2015-04-18 15:26:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
48615,"2015-04-22 06:16:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69292,"2015-06-24 13:02:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46533,"2015-04-06 14:35:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
312,"2015-05-20 21:06:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37988,"2015-05-22 21:40:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10045,"2015-05-09 13:08:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16310,"2015-05-08 15:29:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79890,"2015-04-01 22:13:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70459,"2015-06-07 15:49:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98054,"2015-06-30 04:18:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85471,"2015-06-05 00:02:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95390,"2015-04-30 12:21:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69857,"2015-05-14 21:03:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99228,"2015-06-16 08:46:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76526,"2015-06-14 04:58:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
60411,"2015-05-24 03:26:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67870,"2015-05-30 13:09:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
84470,"2015-06-25 18:28:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
28015,"2015-05-07 15:38:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
55576,"2015-05-15 16:17:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98937,"2015-05-04 13:25:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83674,"2015-06-19 23:40:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2642,"2015-06-21 11:39:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
25550,"2015-04-08 20:02:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95720,"2015-06-19 23:14:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22651,"2015-05-14 06:20:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88909,"2015-05-15 19:12:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97302,"2015-04-30 23:56:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23814,"2015-06-22 14:34:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49689,"2015-04-09 11:56:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74968,"2015-06-15 23:35:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79693,"2015-04-26 21:48:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95317,"2015-05-28 00:40:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5970,"2015-05-01 00:06:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70840,"2015-07-01 19:11:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33346,"2015-05-16 07:41:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57472,"2015-07-04 01:37:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3750,"2015-06-19 02:00:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5123,"2015-06-06 20:11:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77752,"2015-05-14 21:53:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72988,"2015-06-19 14:21:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
68927,"2015-06-08 08:32:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72484,"2015-05-20 13:22:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
41910,"2015-06-08 18:12:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37942,"2015-06-07 18:01:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8652,"2015-06-20 20:33:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47004,"2015-05-12 07:53:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80537,"2015-05-28 01:39:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
90170,"2015-04-13 05:59:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72201,"2015-06-22 14:32:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34621,"2015-06-21 06:31:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79150,"2015-06-10 21:37:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69580,"2015-04-22 11:00:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30428,"2015-07-08 09:32:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
90660,"2015-04-07 17:29:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69201,"2015-06-28 00:18:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86567,"2015-04-22 22:59:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19894,"2015-04-13 02:36:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
65027,"2015-07-08 08:15:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10820,"2015-06-24 13:24:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
81137,"2015-06-10 09:41:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85732,"2015-06-04 01:46:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24784,"2015-05-31 14:12:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8141,"2015-06-04 21:41:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57448,"2015-05-12 03:04:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19656,"2015-04-23 12:56:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77595,"2015-04-05 08:04:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29326,"2015-04-07 04:07:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96640,"2015-04-04 06:37:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77226,"2015-05-17 16:02:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37198,"2015-06-22 15:02:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22299,"2015-05-13 07:57:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64447,"2015-04-04 15:11:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47508,"2015-04-02 06:17:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1990,"2015-06-27 14:19:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17799,"2015-07-08 21:07:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31801,"2015-04-30 07:18:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36304,"2015-05-16 22:49:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87105,"2015-05-08 05:22:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
60191,"2015-04-21 20:58:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46318,"2015-06-28 21:17:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14836,"2015-04-04 06:34:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59063,"2015-04-26 03:38:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26866,"2015-04-12 01:04:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40331,"2015-05-19 10:08:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
68499,"2015-05-09 15:31:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7212,"2015-04-12 05:33:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
9536,"2015-04-25 14:41:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96190,"2015-06-05 03:33:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77891,"2015-04-18 01:09:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5607,"2015-06-23 12:14:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40507,"2015-07-01 18:30:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83297,"2015-04-17 18:52:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33999,"2015-04-03 16:10:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12224,"2015-04-12 20:50:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5501,"2015-07-08 01:31:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98269,"2015-04-15 14:44:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22128,"2015-04-09 18:02:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89899,"2015-06-14 15:41:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94902,"2015-07-02 02:32:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94345,"2015-05-20 12:20:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47057,"2015-04-20 06:57:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71432,"2015-06-26 14:58:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
9105,"2015-04-24 07:08:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15909,"2015-06-04 12:23:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70600,"2015-05-14 07:39:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95017,"2015-05-17 18:27:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51604,"2015-05-14 11:12:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12653,"2015-05-21 09:07:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63974,"2015-06-01 07:20:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79481,"2015-07-09 18:47:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7937,"2015-04-10 02:53:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87414,"2015-05-14 23:40:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
